2,"18869,4529374255"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18868,6196040922"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18867,7862707589"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18866,9529374255"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18866,1196040922"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18865,2862707588"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18864,4529374255"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18863,6196040922"
3,28490
4,"37942,4258351335"
1,"9482,81878834489"
2,"18862,7862707588"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18861,9529374255"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18861,1196040921"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18800,1997368154"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18799,366403482"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18798,5330701487"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18797,6997368154"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18796,866403482"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18796,0330701487"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18795,1997368153"
3,28490
4,"37887,1309271032"
1,"9482,81878834489"
2,"18794,366403482"
3,28490
4,"37887,1309271032"
1,"9472,49199093556"
2,"18793,5330701487"
3,28490
4,"37887,1309271032"
1,"9472,49199093556"
2,"18792,6997368153"
3,28490
4,"37887,1309271032"
1,"9472,49199093556"
2,"18791,866403482"
3,28490
4,"37887,1309271032"
1,"9472,49199093556"
2,"18791,0330701486"
3,28490
4,"37887,1309271032"
1,"9472,49199093556"
2,"18790,1997368153"
3,28490
4,"37887,1309271032"
1,"9472,49199093556"
2,"18789,366403482"
3,28490
4,"37825,3809271032"
1,"9472,49199093556"
2,"18788,5330701486"
3,28490
4,"37807,3909163701"
1,"9393,74411760566"
2,"18787,6997368153"
3,28490
4,"37807,3909163701"
1,"9393,74411760566"
2,"18777,1164034819"
3,28490
4,"37807,3909163701"
1,"9393,74411760566"
2,"18776,0330701486"
3,"28399,5416666667"
4,"37807,3909163701"
1,"9393,74411760566"
2,"18775,1997368153"
3,"28386,3491433408"
4,"37807,3909163701"
1,"9393,74411760566"
2,"18774,3664034819"
3,"28386,3491433408"
4,"37807,3909163701"
1,"9393,74411760566"
2,"18773,5330701486"
3,"28386,3491433408"
4,"37807,3909163701"
1,"9393,74411760566"
2,"18772,6997368153"
3,"28386,3491433408"
4,"37797,3909163701"
1,"9373,74411760566"
2,"18771,8664034819"
3,"28386,3491433408"
4,"37769,0272257996"
1,"9373,74411760566"
2,"18771,0330701486"
3,"28386,3491433408"
4,"37765,2355591329"
1,"9373,74411760566"
2,"18770,1997368152"
3,"28386,3491433408"
4,"37731,8330309662"
1,"9373,74411760566"
2,"18769,3664034819"
3,"28386,3491433408"
4,"37731,8330309662"
1,"9308,50687082182"
2,"18768,5330701486"
3,"28386,3491433408"
4,"37731,8330309662"
1,"9206,67353748849"
2,"18767,6997368152"
3,"28386,3491433408"
4,"37731,8330309662"
1,"9171,24599623186"
2,"18766,8664034819"
3,"28376,3491433408"
4,"37731,8330309662"
1,"9132,62349086591"
2,"18729,7414034819"
3,"28376,3491433408"
4,"37731,8330309662"
1,"9082,24849086591"
2,"18669,3322631593"
3,"28339,5158100075"
4,"37731,8330309662"
1,"9024,0632126381"
2,"18668,498929826"
3,"28260,6241221638"
4,"37731,8330309662"
1,"9024,0632126381"
2,"18667,6655964926"
3,"28149,4052432508"
4,"37721,8330309662"
1,"9024,0632126381"
2,"18666,8322631593"
3,"28149,4052432508"
4,"37721,8330309662"
1,"9014,0632126381"
2,"18665,998929826"
3,"28084,6387386731"
4,"37721,8330309662"
1,"9014,0632126381"
2,"18665,1655964926"
3,"28074,6387386731"
4,"37657,3746976329"
1,"8901,69343586671"
2,"18664,3322631593"
3,"28074,6387386731"
4,"37615,7949754353"
1,"8891,69343586671"
2,"18663,4989298259"
3,"28044,7831773762"
4,"37530,667152571"
1,"8891,69343586671"
2,"18662,6655964926"
3,"28033,3639715518"
4,"37530,667152571"
1,"8891,69343586671"
2,"18651,8322631593"
3,"28022,9585845926"
4,"37498,167152571"
1,"8788,61961992868"
2,"18650,9989298259"
3,"28022,9585845926"
4,"37437,5168344719"
1,"8788,61961992868"
2,"18640,1655964926"
3,"28012,9585845926"
4,"37437,5168344719"
1,"8723,91874192772"
2,"18639,3322631592"
3,"28002,9585845926"
4,"37437,5168344719"
1,"8723,91874192772"
2,"18638,4989298259"
3,"28002,9585845926"
4,"37437,5168344719"
1,"8723,91874192772"
2,"18637,6655964926"
3,"28002,9585845926"
4,"37361,4610355672"
1,"8682,42347175638"
2,"18636,8322631592"
3,"28002,9585845926"
4,"37351,4610355672"
1,"8512,43453503821"
2,"18635,9989298259"
3,"27910,1013212694"
4,"37311,9791840119"
1,"8512,43453503821"
2,"18592,1603413748"
3,"27910,1013212694"
4,"37311,9791840119"
1,"8399,75497819518"
2,"18591,3270080415"
3,"27910,1013212694"
4,"37311,9791840119"
1,"8399,75497819518"
2,"18560,4905542645"
3,"27910,1013212694"
4,"37251,3416069836"
1,"8389,75497819518"
2,"18549,6572209312"
3,"27910,1013212694"
4,"37167,701418229"
1,"8389,75497819518"
2,"18548,8238875979"
3,"27881,9346546028"
4,"37074,6788245757"
1,"8300,02287653974"
2,"18547,9905542645"
3,"27728,8333151673"
4,"37074,6788245757"
1,"8236,64787653974"
2,"18547,1572209312"
3,"27706,3762756398"
4,"37030,2236185706"
1,"8215,28704162551"
2,"18536,3238875978"
3,"27706,3762756398"
4,"36959,4004957413"
1,"8215,28704162551"
2,"18535,4905542645"
3,"27627,0632498534"
4,"36952,8480741058"
1,"8129,70370829218"
2,"18534,6572209312"
3,"27627,0632498534"
4,"36882,7805727053"
1,"8107,57708793644"
2,"18533,8238875978"
3,"27527,2914761471"
4,"36882,7805727053"
1,"8079,30267033814"
2,"18532,9905542645"
3,"27420,7066501583"
4,"36882,7805727053"
1,"8079,30267033814"
2,"18532,1572209311"
3,"27420,7066501583"
4,"36692,7446591987"
1,"8079,30267033814"
2,"18531,3238875978"
3,"27391,4566501583"
4,"36640,5247378992"
1,"8069,30267033814"
2,"18453,2529019845"
3,"27354,092088604"
4,"36640,5247378992"
1,"8069,30267033814"
2,"18391,442691979"
3,"27354,092088604"
4,"36613,3363728676"
1,"8042,08448642226"
2,"18341,0794294821"
3,"27344,092088604"
4,"36613,3363728676"
1,"7967,33448642226"
2,"18245,4544294821"
3,"27344,092088604"
4,"36579,6794456672"
1,"7925,31430530655"
2,"18232,2486024608"
3,"27334,092088604"
4,"36466,1319472852"
1,"7864,26680913961"
2,"18231,4152691274"
3,"27334,092088604"
4,"36414,5677869306"
1,"7825,73257702675"
2,"18230,5819357941"
3,"27334,092088604"
4,"36414,5677869306"
1,"7770,83570903494"
2,"18192,1236024608"
3,"27300,5087552707"
4,"36414,5677869306"
1,"7770,83570903494"
2,"18043,5172181225"
3,"27254,8015830452"
4,"36404,5677869306"
1,"7760,83570903494"
2,"18021,5071080971"
3,"27244,8015830452"
4,"36312,8452574881"
1,"7740,83570903494"
2,"18010,6737747637"
3,"27244,8015830452"
4,"36302,8452574881"
1,"7720,83570903494"
2,"17999,8404414304"
3,"27166,2789790246"
4,"36302,8452574881"
1,"7684,2898630761"
2,"17999,007108097"
3,"27098,3206456913"
4,"36302,8452574881"
1,"7615,77954336905"
2,"17998,1737747637"
3,"27068,0551000891"
4,"36292,8452574881"
1,"7571,0893883102"
2,"17949,2319488199"
3,"27068,0551000891"
4,"36292,8452574881"
1,"7561,0893883102"
2,"17875,0720803068"
3,"27068,0551000891"
4,"36208,3602758886"
1,"7561,0893883102"
2,"17868,8220803068"
3,"27058,0551000891"
4,"36208,3602758886"
1,"7543,994079635"
2,"17779,6895705853"
3,"26977,6594008301"
4,"36208,3602758886"
1,"7452,25938496182"
2,"17737,2585827778"
3,"26882,2277443145"
4,"36178,6602704297"
1,"7354,99468524753"
2,"17736,4252494444"
3,"26882,2277443145"
4,"36168,6602704297"
1,"7354,99468524753"
2,"17651,2220199142"
3,"26862,2277443145"
4,"36168,6602704297"
1,"7344,99468524753"
2,"17593,2001480595"
3,"26862,2277443145"
4,"36025,5401956388"
1,"7334,99468524753"
2,"17592,3668147261"
3,"26852,2277443145"
4,"36011,1618394119"
1,"7334,99468524753"
2,"17515,5803837081"
3,"26791,8638010443"
4,"36011,1618394119"
1,"7334,99468524753"
2,"17459,4244546535"
3,"26791,8638010443"
4,"36001,1618394119"
1,"7324,99468524753"
2,"17458,5911213201"
3,"26791,8638010443"
4,"35983,9644395362"
1,"7324,99468524753"
2,"17348,8264467571"
3,"26791,8638010443"
4,"35872,9738181882"
1,"7269,73117713589"
2,"17242,0165920121"
3,"26652,7744520884"
4,"35872,9738181882"
1,"7259,73117713589"
2,"17171,9303212938"
3,"26642,7744520884"
4,"35862,9738181882"
1,"7249,73117713589"
2,"17158,2482577454"
3,"26632,7744520884"
4,"35819,9047782776"
1,"7249,73117713589"
2,"17112,4565910788"
3,"26632,7744520884"
4,"35797,3140356489"
1,"7249,73117713589"
2,"17052,7004514113"
3,"26557,6664703757"
4,"35745,7397220765"
1,"7249,73117713589"
2,"17041,8671180779"
3,"26557,6664703757"
4,"35671,0860435008"
1,"7239,73117713589"
2,"17006,8456693843"
3,"26516,8252868515"
4,"35661,0860435008"
1,"7144,75050733375"
2,"16954,404172414"
3,"26506,8252868515"
4,"35545,0234391988"
1,"7144,75050733375"
2,"16915,654172414"
3,"26486,8252868515"
4,"35545,0234391988"
1,"7088,00206142505"
2,"16886,5948164488"
3,"26338,3243593677"
4,"35535,0234391988"
1,"7088,00206142505"
2,"16875,7614831155"
3,"26338,3243593677"
4,"35433,8179063032"
1,"7049,65692851294"
2,"16874,9281497822"
3,"26302,6040786304"
4,"35433,8179063032"
1,"7049,65692851294"
2,"16844,0793377011"
3,"26302,6040786304"
4,"35398,096686153"
1,"7039,65692851294"
2,"16843,2460043678"
3,"26282,6040786304"
4,"35379,721686153"
1,"7039,65692851294"
2,"16822,4126710344"
3,"26135,2707452971"
4,"35379,721686153"
1,"7004,18709751986"
2,"16821,5793377011"
3,"26083,2728613407"
4,"35369,721686153"
1,"6926,93106479868"
2,"16778,9001864927"
3,"25987,6023238519"
4,"35315,610322568"
1,"6863,10026467726"
2,"16673,2751864927"
3,"25987,6023238519"
4,"35232,4145111825"
1,"6853,10026467726"
2,"16620,353756141"
3,"25965,9758764644"
4,"35138,4930792209"
1,"6833,10026467726"
2,"16550,4898568718"
3,"25859,5565623382"
4,"35138,4930792209"
1,"6759,95233665078"
2,"16549,6565235385"
3,"25849,5565623382"
4,"35031,1302903896"
1,"6759,95233665078"
2,"16548,8231902051"
3,"25789,1779909199"
4,"35031,1302903896"
1,"6676,53566998411"
2,"16547,9898568718"
3,"25775,0717080486"
4,"35010,4428609839"
1,"6628,27858062706"
2,"16537,1565235384"
3,"25775,0717080486"
4,"34727,0987450446"
1,"6515,62826882685"
2,"16441,4059254714"
3,"25747,2116434466"
4,"34641,4056590752"
1,"6475,90147197493"
2,"16440,5725921381"
3,"25747,2116434466"
4,"34461,7524313523"
1,"6475,90147197493"
2,"16319,62694111"
3,"25737,2116434466"
4,"34461,7524313523"
1,"6465,90147197493"
2,"16308,7936077766"
3,"25737,2116434466"
4,"34461,7524313523"
1,"6455,90147197493"
2,"16307,9602744433"
3,"25628,852849116"
4,"34461,7524313523"
1,"6429,52397996043"
2,"16307,12694111"
3,"25598,2695157827"
4,"34433,49232222"
1,"6342,11365892659"
2,"16237,8639577555"
3,"25506,0734064445"
4,"34397,3440039047"
1,"6277,82647556216"
2,"16213,1178107976"
3,"25486,0734064445"
4,"34397,3440039047"
1,"6182,46996551932"
2,"16212,2844774643"
3,"25390,4935852303"
4,"34397,3440039047"
1,"6112,66944413784"
2,"16099,460745781"
3,"25390,4935852303"
4,"34354,7842682477"
1,"6112,66944413784"
2,"16088,6274124476"
3,"25223,652922215"
4,"34354,7842682477"
1,"6087,23025182775"
2,"16087,7940791143"
3,"25060,3237614148"
4,"34354,7842682477"
1,"6020,78332897488"
2,"16069,7710293441"
3,"25000,4758531245"
4,"34344,7842682477"
1,"6020,78332897488"
2,"16013,4376960108"
3,"24922,5258486886"
4,"34334,7842682477"
1,"6020,78332897488"
2,"15978,6264151075"
3,"24922,5258486886"
4,"34107,7807402731"
1,"6020,78332897488"
2,"15869,0563460043"
3,"24912,5258486886"
4,"34067,0175062262"
1,"6010,78332897488"
2,"15858,2230126709"
3,"24849,678932287"
4,"34057,0175062262"
1,"5990,78332897488"
2,"15857,3896793376"
3,"24839,678932287"
4,"34047,0175062262"
1,"5990,78332897488"
2,"15766,6921179377"
3,"24829,678932287"
4,"34004,7675062262"
1,"5990,78332897488"
2,"15724,3355766982"
3,"24718,2722154203"
4,"33951,252887876"
1,"5990,78332897488"
2,"15723,5022433648"
3,"24566,768193463"
4,"33951,252887876"
1,"5962,07499564155"
2,"15712,6689100315"
3,"24566,768193463"
4,"33931,252887876"
1,"5845,62716449435"
2,"15701,8355766982"
3,"24566,768193463"
4,"33931,252887876"
1,"5845,62716449435"
2,"15637,6272433648"
3,"24443,0228058006"
4,"33931,252887876"
1,"5779,01239899341"
2,"15602,1945890836"
3,"24443,0228058006"
4,"33777,392483474"
1,"5695,076389231"
2,"15531,6949351443"
3,"24378,0464073811"
4,"33767,392483474"
1,"5695,076389231"
2,"15432,1930399858"
3,"24368,0464073811"
4,"33767,392483474"
1,"5695,076389231"
2,"15296,0520223507"
3,"24312,5464073811"
4,"33767,392483474"
1,"5608,08014590808"
2,"15285,2186890174"
3,"24211,2571940838"
4,"33767,392483474"
1,"5507,35629885026"
2,"15254,385355684"
3,"24127,1943934753"
4,"33677,2180804551"
1,"5507,35629885026"
2,"15253,5520223507"
3,"24089,5693934753"
4,"33657,2180804551"
1,"5412,3078019964"
2,"15215,3436890174"
3,"24011,2997605032"
4,"33657,2180804551"
1,"5412,3078019964"
2,"15108,1638934864"
3,"24001,2997605032"
4,"33574,8847471217"
1,"5321,3078019964"
2,"15105,923862908"
3,"23991,2997605032"
4,"33489,8792165643"
1,"5318,12569234572"
2,"15105,0905295747"
3,"23950,9651197609"
4,"33448,1787508589"
1,"5299,96071288127"
2,"15050,8657330932"
3,"23918,5731864161"
4,"33431,2550840477"
1,"5213,8407218313"
2,"15050,0323997599"
3,"23898,5731864161"
4,"33399,5966412082"
1,"5203,8407218313"
2,"15000,3813734196"
3,"23898,5731864161"
4,"33320,1088635553"
1,"5203,8407218313"
2,"14902,6952284226"
3,"23888,5731864161"
4,"33320,1088635553"
1,"5193,8407218313"
2,"14901,8618950893"
3,"23888,5731864161"
4,"33310,1088635553"
1,"5183,8407218313"
2,"14821,9991506197"
3,"23830,0793571344"
4,"33310,1088635553"
1,"5034,26593642945"
2,"14821,1658172863"
3,"23830,0793571344"
4,"33255,9092444952"
1,"4988,082477761"
2,"14753,5422599515"
3,"23820,0793571344"
4,"33235,9092444952"
1,"4921,27892503062"
2,"14720,5568979488"
3,"23732,394298601"
4,"33157,8468175109"
1,"4867,53909639895"
2,"14719,7235646155"
3,"23732,394298601"
4,"33103,2925548611"
1,"4864,58076306561"
2,"14560,6733636228"
3,"23722,394298601"
4,"33055,2557318246"
1,"4810,9279337471"
2,"14557,6919901972"
3,"23694,4252587596"
4,"33045,2557318246"
1,"4810,9279337471"
2,"14556,8586568639"
3,"23694,4252587596"
4,"33035,2557318246"
1,"4810,9279337471"
2,"14441,417768326"
3,"23684,4252587596"
4,"32974,3822720688"
1,"4731,78535887076"
2,"14430,5844349927"
3,"23638,3768497664"
4,"32964,3822720688"
1,"4731,78535887076"
2,"14386,4177683261"
3,"23618,3768497664"
4,"32964,3822720688"
1,"4731,78535887076"
2,"14350,4240186538"
3,"23507,359927973"
4,"32964,3822720688"
1,"4706,07702553743"
2,"14349,5906853205"
3,"23386,0083351603"
4,"32964,3822720688"
1,"4635,29345643869"
2,"14348,7573519872"
3,"23280,4878996753"
4,"32964,3822720688"
1,"4525,41501936838"
2,"14330,9281678344"
3,"23280,4878996753"
4,"32964,3822720688"
1,"4525,41501936838"
2,"14281,3326640742"
3,"23204,8414627306"
4,"32964,3822720688"
1,"4408,81058296969"
2,"14280,4993307408"
3,"23118,1570012028"
4,"32962,7572720688"
1,"4242,72340696702"
2,"14279,6659974075"
3,"23118,1570012028"
4,"32954,3822720688"
1,"4128,0606230167"
2,"14261,4337482176"
3,"23043,4070012028"
4,"32954,3822720688"
1,"4086,43066250338"
2,"14260,6004148842"
3,"22917,7723267146"
4,"32954,3822720688"
1,"4040,08288077799"
2,"14225,1932659313"
3,"22897,7723267146"
4,"32833,0482916973"
1,"4025,99954744466"
2,"14174,2117830557"
3,"22893,4389933813"
4,"32823,0482916973"
1,"3997,29015399901"
2,"14173,3784497224"
3,"22869,2915228686"
4,"32773,6764614534"
1,"3987,29015399901"
2,"14162,5451163891"
3,"22813,0782725827"
4,"32773,6764614534"
1,"3987,29015399901"
2,"14161,7117830557"
3,"22750,786605916"
4,"32753,3212090085"
1,"3987,29015399901"
2,"14075,0877629572"
3,"22528,37956482"
4,"32753,3212090085"
1,"3987,29015399901"
2,"14054,2544296238"
3,"22446,941354513"
4,"32644,6506712147"
1,"3907,66515399901"
2,"14053,4210962905"
3,"22446,941354513"
4,"32644,6506712147"
1,"3877,81918628756"
2,"14052,5877629572"
3,"22446,941354513"
4,"32614,0620234096"
1,"3803,36085295423"
2,"14051,7544296239"
3,"22407,7755310616"
4,"32614,0620234096"
1,"3760,29748800829"
2,"14006,4465103425"
3,"22384,4432338009"
4,"32614,0620234096"
1,"3721,46406986232"
2,"13890,5848175"
3,"22374,4432338009"
4,"32514,4081069857"
1,"3689,50573652898"
2,"13879,7514841667"
3,"22374,4432338009"
4,"32514,4081069857"
1,"3648,61078109834"
2,"13878,9181508334"
3,"22374,4432338009"
4,"32514,4081069857"
1,"3648,61078109834"
2,"13878,0848175"
3,"22374,4432338009"
4,"32450,7214666707"
1,"3648,61078109834"
2,"13877,2514841667"
3,"22331,6253691562"
4,"32440,7214666707"
1,"3614,84896008775"
2,"13876,4181508334"
3,"22331,6253691562"
4,"32430,7214666707"
1,"3614,84896008775"
2,"13875,5848175"
3,"22327,8337024895"
4,"32430,7214666707"
1,"3614,84896008775"
2,"13874,7514841667"
3,"22249,1827892618"
4,"32430,7214666707"
1,"3614,84896008775"
2,"13873,9181508334"
3,"22249,1827892618"
4,"32430,7214666707"
1,"3614,84896008775"
2,"13842,2098175001"
3,"22239,1827892618"
4,"32420,7214666707"
1,"3570,43229342108"
2,"13800,0934687436"
3,"22239,1827892618"
4,"32420,7214666707"
1,"3476,31941124001"
2,"13799,2601354102"
3,"22229,1827892618"
4,"32420,7214666707"
1,"3476,31941124001"
2,"13798,4268020769"
3,"22229,1827892618"
4,"32410,7214666707"
1,"3369,88633741749"
2,"13797,5934687436"
3,"22105,1247200665"
4,"32400,7214666707"
1,"3336,37220370759"
2,"13796,7601354102"
3,"22072,3311557428"
4,"32400,7214666707"
1,"3336,37220370759"
2,"13787,8018020769"
3,"22072,3311557428"
4,"32400,7214666707"
1,"3336,37220370759"
2,"13679,6650720214"
3,"22072,3311557428"
4,"32400,7214666707"
1,"3336,37220370759"
2,"13613,2675968578"
3,"22072,3311557428"
4,"32400,7214666707"
1,"3336,37220370759"
2,"13612,4342635245"
3,"22017,6598782126"
4,"32400,7214666707"
1,"3336,37220370759"
2,"13601,6009301911"
3,"22017,6598782126"
4,"32400,7214666707"
1,"3179,84430584754"
2,"13600,7675968578"
3,"22007,6598782126"
4,"32400,7214666707"
1,"3162,28316235397"
2,"13589,9342635245"
3,"22007,6598782126"
4,"32400,7214666707"
1,"3126,28316235397"
2,"13589,1009301912"
3,"22007,6598782126"
4,"32366,5964666707"
1,"3072,88439166074"
2,"13588,2675968578"
3,"22007,6598782126"
4,"32365,194495371"
1,"3033,96737979099"
2,"13587,4342635245"
3,"22007,6598782126"
4,"32365,194495371"
1,"3033,96737979099"
2,"13586,6009301912"
3,"22007,6598782126"
4,"32365,194495371"
1,"3023,96737979099"
2,"13573,3092635245"
3,"22007,6598782126"
4,"32365,194495371"
1,"3013,96737979099"
2,"13483,2560454058"
3,"22007,6598782126"
4,"32365,194495371"
1,"3013,96737979099"
2,"13472,4227120725"
3,"22007,6598782126"
4,"32365,194495371"
1,"3013,96737979099"
2,"13471,5893787391"
3,"22007,6598782126"
4,"32311,4697049015"
1,"3013,96737979099"
2,"13470,7560454058"
3,"22007,6598782126"
4,"32311,4697049015"
1,"3003,96737979099"
2,"13469,9227120725"
3,"22007,6598782126"
4,"32309,8447049015"
1,"3003,96737979099"
2,"13469,0893787392"
3,"21928,7569288782"
4,"32301,4697049015"
1,"3003,96737979099"
2,"13458,2560454058"
3,"21918,7569288782"
4,"32301,4697049015"
1,"3003,96737979099"
2,"13447,4227120725"
3,"21908,7569288782"
4,"32301,4697049015"
1,"3003,96737979099"
2,"13436,5893787392"
3,"21908,7569288782"
4,"32237,0862249828"
1,"3003,96737979099"
2,"13435,7560454058"
3,"21908,7569288782"
4,"32237,0862249828"
1,"2942,80943739759"
2,"13434,9227120725"
3,"21908,7569288782"
4,"32237,0862249828"
1,"2942,80943739759"
2,"13434,0893787392"
3,"21908,7569288782"
4,"32237,0862249828"
1,"2942,80943739759"
2,"13433,2560454058"
3,"21908,7569288782"
4,"32227,0862249828"
1,"2942,80943739759"
2,"13432,4227120725"
3,"21908,7569288782"
4,"32227,0862249828"
1,"2942,80943739759"
2,"13431,5893787392"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2942,80943739759"
2,"13430,7560454059"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13429,9227120725"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13429,0893787392"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13428,2560454059"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13427,4227120725"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13426,5893787392"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13425,7560454059"
3,"21898,7569288782"
4,"32227,0862249828"
1,"2827,69378008055"
2,"13424,9227120725"
3,"21898,7569288782"
4,"32217,0862249828"
1,"2827,69378008055"
2,"13424,0893787392"
3,"21898,7569288782"
4,"32217,0862249828"
1,"2827,69378008055"
2,"13423,2560454059"
3,"21898,7569288782"
4,"32217,0862249828"
1,"2827,69378008055"
2,"13422,4227120726"
3,"21898,7569288782"
4,"32217,0862249828"
1,"2827,69378008055"
2,"13421,5893787392"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2827,69378008055"
2,"13420,7560454059"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13419,9227120726"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13356,1904268165"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13355,3570934831"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13354,5237601498"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13353,6904268165"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13352,8570934831"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13352,0237601498"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13351,1904268165"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13350,3570934831"
3,"21888,7569288782"
4,"32217,0862249828"
1,"2811,13257677375"
2,"13349,5237601498"
